PC1,PC2,future_purchase
2.591357650441024,0.36019210403072266,0
2.463323914310235,-0.86785596295696,0
-1.8017580164020404,3.793461842524465,0
1.4475630040195624,-0.7212211088614368,0
-0.7810712933598263,1.7219322838524984,0
1.252023908591829,-0.7916858359468244,0
-1.2203209179490702,-0.05103487553124312,0
2.67132420264964,-0.4964643613699296,0
0.35267470234337805,-0.8314210428059545,0
-0.0908713539856906,1.315680118518746,0
0.42525786134494753,-0.009922960955632526,0
0.0069004128408371515,0.4804691527941559,0
-1.335808086669357,0.292756838036223,0
1.8113762329871783,1.5826319412759255,0
0.16769366278464234,-1.037466274382626,0
0.5803897449234621,-0.37106715043924393,0
-2.3861699841513446,-1.1187777048527927,1
0.4843351203321472,-0.7822468842465545,0
-3.5394462413102903,1.686828860955618,1
0.14124623021521046,-0.8765394952544697,0
-1.0043596217145487,0.061648767401338775,0
2.6019899447374595,-0.010500271763746141,0
2.7472114109671977,-0.5905409343997223,0
-1.0882712966803798,-0.5423498264703748,0
-2.1325112565078617,-1.9241163076918524,1
2.8289183643232345,-0.4779184560911889,0
1.0877776323544313,0.4223827195698101,0
-2.9836775047891915,1.277276041614853,0
0.04823627101305145,0.06959759302846229,1
-2.8698591541246454,-0.6463193221471141,0
-1.2471621422022758,-0.45868195903237347,0
0.3844916118698526,0.3631501534831172,0
-2.692640964182014,-1.796489050277991,0
-2.5335597114664683,-2.030245114450021,0
-0.955012703448066,-1.0668978756972622,1
-1.3068945592311763,4.927837723975544,0
2.5052360569372385,0.15505876053156165,0
-0.1743624684652979,-0.38958607201552004,1
-0.8620668942377995,-0.6356047208468995,0
1.5857041622796912,-0.09636999004276772,0
-0.5447943268623607,-0.5725750299599077,0
1.2752530996979277,-0.9050535407277585,0
-0.19841013587651857,0.3997954591384898,0
1.1164366417785305,-0.7219594295711157,0
1.238652586496173,-0.9170232402544899,0
1.0704961322057769,-0.4529901308941447,0
0.13784239395804632,-0.7783871352059407,1
0.9979955738717171,0.6522755528498698,0
0.08086048925552869,1.075657634915932,0
1.0926552552991489,-0.7442210316210777,0
-0.6942952651121387,-0.3753326001087058,1
0.9246835020810444,0.5628779699675229,0
-1.6023511137243638,7.12643052118319,0
-1.9478478052675512,-1.7529513156657919,0
1.4255090694993597,-0.8310833269966273,1
0.25340187932509123,-0.7524514265918675,0
0.16946011611994,-0.7808784964235379,0
-0.739174667178175,1.4786180428441162,0
-0.7867338625700236,-0.9850522216196922,0
1.4911647756251714,-0.8167521119643975,0
-1.0265325213418746,-0.5295645717227062,0
